age,avg_monthly_gb_download,avg_monthly_long_distance_charges,churn_category,churn_reason,churn_score,city,cltv,contract,country,customer_id,customer_status,dependents,device_protection_plan,gender,internet_service,internet_type,lat_long,latitude,longitude,married,monthly_charge,multiple_lines,number_of_dependents,number_of_referrals,offer,online_backup,online_security,paperless_billing,partner,payment_method,phone_service,population,premium_tech_support,quarter,referred_a_friend,satisfaction_score,senior_citizen,state,streaming_movies,streaming_music,streaming_tv,tenure_in_months,total_charges,total_extra_data_charges,total_long_distance_charges,total_refunds,total_revenue,under_30,unlimited_data,zip_code,churn
48,17,19.19,Dissatisfaction,Product dissatisfaction,68,Banning,4718,Month-to-Month,United States,6298-QDFNH,Churned,0,0,Male,1,Fiber Optic,"33.936298, -116.849577",33.936298,-116.849577,0,79.35,1,0,0,Offer E,1,0,1,0,Bank Withdrawal,1,25859,0,Q3,0,1,0,California,0,0,0,22,1730.35,0,422.18,0.0,2152.53,0,1,92220,1
74,13,8.75,Dissatisfaction,Limited range of services,69,Concord,5863,One Year,United States,9360-AHGNL,Churned,0,1,Female,1,Fiber Optic,"37.990118, -122.012188",37.990118,-122.012188,1,109.55,1,0,7,Offer B,0,1,1,1,Credit Card,1,18650,1,Q3,1,2,1,California,1,0,1,43,4830.25,0,376.25,0.0,5206.5,0,1,94519,1
41,19,31.4,Dissatisfaction,Limited range of services,36,Greenwood,5795,Two Year,United States,4378-MYPGO,Stayed,1,1,Male,1,Fiber Optic,"38.921333, -120.897718",38.921333,-120.897718,1,105.25,0,2,3,Offer B,1,1,1,1,Bank Withdrawal,1,1140,0,Q3,1,3,0,California,1,1,1,68,7173.15,0,2135.2,0.0,9308.35,0,1,95635,0
51,13,24.75,Dissatisfaction,Limited range of services,21,Willits,2183,Month-to-Month,United States,3932-IJWDZ,Stayed,0,1,Male,1,Fiber Optic,"39.492046, -123.375818",39.492046,-123.375818,0,103.65,1,0,0,Offer B,0,0,1,0,Bank Withdrawal,1,13472,1,Q3,0,5,0,California,1,1,1,45,4747.85,0,1113.75,0.0,5861.6,0,1,95490,0
67,19,34.55,Dissatisfaction,Limited range of services,69,Tecate,4148,One Year,United States,8707-RMEZH,Stayed,0,0,Female,1,Fiber Optic,"32.587557, -116.636816",32.587557,-116.636816,1,87.3,0,0,6,Offer B,1,1,0,1,Credit Card,1,91,0,Q3,1,3,1,California,1,0,0,69,6055.55,0,2383.95,0.0,8439.5,0,1,91980,0
22,59,0.0,Dissatisfaction,Limited range of services,59,Lockwood,6427,Two Year,United States,1194-BHJYC,Stayed,0,1,Male,1,DSL,"35.989792, -121.055933",35.989792,-121.055933,1,62.15,0,0,1,Offer B,0,1,1,1,Credit Card,0,538,1,Q3,1,3,0,California,1,1,1,61,3778.85,0,0.0,0.0,3778.85,1,1,93932,0
20,59,47.81,Dissatisfaction,Limited range of services,24,Fresno,6281,One Year,United States,4632-XJMEX,Stayed,1,0,Male,1,Cable,"36.841655, -119.797113",36.841655,-119.797113,0,62.85,0,2,0,Offer B,1,1,0,0,Credit Card,1,3258,1,Q3,0,4,0,California,0,0,0,53,3419.5,0,2533.93,0.0,5953.43,1,1,93650,0
80,4,0.0,Dissatisfaction,Limited range of services,65,Carlsbad,5600,Two Year,United States,9373-WSLOY,Stayed,0,1,Male,1,DSL,"33.148116, -117.306043",33.148116,-117.306043,1,50.0,0,0,1,Offer B,1,0,1,1,Bank Withdrawal,0,35582,1,Q3,1,3,1,California,0,0,1,33,1750.85,0,0.0,0.0,1750.85,0,1,92008,0
24,0,16.02,Dissatisfaction,Limited range of services,60,San Miguel,5743,Two Year,United States,9585-KKMFD,Stayed,1,0,Male,0,DSL,"35.886767, -120.608661",35.886767,-120.608661,1,20.0,0,1,5,Offer B,0,0,1,1,Credit Card,1,2666,0,Q3,1,3,0,California,0,0,0,41,879.8,0,656.82,0.0,1536.62,1,0,93451,0
36,5,12.5,Dissatisfaction,Product dissatisfaction,79,San Francisco,3306,One Year,United States,3230-WYKIR,Churned,0,1,Male,1,DSL,"37.750021, -122.415201",37.750021,-122.415201,0,82.0,1,0,0,Offer B,0,0,1,0,Credit Card,1,74641,1,Q3,0,1,0,California,1,1,1,18,1425.45,0,225.0,0.0,1650.45,0,1,94110,1
51,0,30.41,Dissatisfaction,Product dissatisfaction,42,Mcarthur,4642,Two Year,United States,8173-RXAYP,Stayed,1,0,Female,0,DSL,"41.10831, -121.360362",41.10831,-121.360362,1,19.7,0,1,8,Offer B,0,0,0,1,Credit Card,1,1554,0,Q3,1,4,0,California,0,0,0,24,452.55,0,729.84,0.0,1182.39,0,0,96056,0
44,20,37.29,Competitor,Competitor made better offer,90,San Diego,5344,Month-to-Month,United States,4662-EKDPQ,Churned,0,0,Male,1,Cable,"32.898613, -117.202937",32.898613,-117.202937,0,62.05,1,0,0,Offer B,0,0,0,0,Bank Withdrawal,1,4258,0,Q3,0,1,0,California,1,1,0,2,118.3,0,74.58,0.0,192.88,0,1,92121,1
31,13,12.36,Competitor,Competitor made better offer,79,Oroville,5137,One Year,United States,7272-QDCKA,Stayed,0,0,Male,1,Fiber Optic,"39.624561, -121.552866",39.624561,-121.552866,0,100.2,1,0,0,Offer C,1,0,0,0,Bank Withdrawal,1,17782,0,Q3,0,3,0,California,1,1,1,28,2688.45,0,346.08,42.64,2991.89,0,1,95965,0
55,2,12.78,Attitude,Attitude of support person,84,La Palma,4206,Month-to-Month,United States,4112-LUEIZ,Churned,0,0,Male,1,Fiber Optic,"33.850504, -118.039892",33.850504,-118.039892,0,89.5,0,0,0,Offer D,0,0,1,0,Bank Withdrawal,1,15505,0,Q3,0,3,0,California,1,1,1,10,863.1,0,127.8,0.0,990.9,0,1,90623,1
31,26,49.98,Dissatisfaction,Product dissatisfaction,87,Clarksburg,4406,One Year,United States,7055-VKGDA,Churned,0,0,Male,1,Fiber Optic,"38.384648, -121.578701",38.384648,-121.578701,0,105.4,0,0,0,Offer B,1,1,1,0,Credit Card,1,1417,1,Q3,0,1,0,California,1,1,1,54,5643.4,0,2698.92,0.0,8342.32,0,1,95612,1
75,4,2.88,Competitor,Competitor had better devices,88,Madison,3369,Month-to-Month,United States,8621-MNIHH,Churned,0,1,Female,1,Fiber Optic,"38.674276, -121.961866",38.674276,-121.961866,1,94.25,1,0,1,Offer B,1,0,1,1,Bank Withdrawal,1,844,0,Q3,1,1,1,California,1,0,0,34,3217.55,0,97.92,0.0,3315.47,0,1,95653,1
35,0,40.51,Price,Long distance charges,70,Smith River,4103,Month-to-Month,United States,1934-SJVJK,Churned,0,0,Male,0,Fiber Optic,"41.950683, -124.097094",41.950683,-124.097094,0,20.15,0,0,0,Offer E,0,0,0,0,Credit Card,1,2020,0,Q3,0,2,0,California,0,0,0,1,20.15,0,40.51,0.0,60.66,0,0,95567,1
79,25,4.45,Attitude,Attitude of support person,91,San Marcos,3363,Month-to-Month,United States,1564-NTYXF,Churned,0,0,Female,1,Fiber Optic,"33.119028, -117.166036",33.119028,-117.166036,0,82.0,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,6760,0,Q3,0,2,1,California,1,0,0,13,1127.2,0,57.85,0.0,1185.05,0,1,92078,1
56,4,14.32,Attitude,Attitude of support person,44,Milpitas,2731,Month-to-Month,United States,0708-LGSMF,Stayed,0,0,Male,1,DSL,"37.441931, -121.878502",37.441931,-121.878502,1,65.85,1,0,1,Offer D,0,1,1,1,Bank Withdrawal,1,62848,0,Q3,1,3,0,California,1,1,0,13,902.25,0,186.16,0.0,1088.41,0,1,95035,0
35,21,40.87,Attitude,Attitude of support person,30,Stockton,4118,Month-to-Month,United States,2672-OJQZP,Joined,0,0,Female,1,Cable,"37.954089, -121.329761",37.954089,-121.329761,0,44.75,0,0,0,Offer D,0,0,0,0,Credit Card,1,16357,0,Q3,0,5,0,California,0,0,0,1,44.75,0,40.87,0.0,85.62,0,1,95203,0
44,22,40.59,Attitude,Attitude of support person,39,Salinas,5253,Month-to-Month,United States,1685-VAYJF,Stayed,0,0,Male,1,DSL,"36.77462, -121.664714",36.77462,-121.664714,0,45.2,0,0,0,Offer D,0,0,0,0,Credit Card,1,22292,0,Q3,0,5,0,California,0,0,0,11,492.0,150,446.49,0.0,1088.49,0,0,93907,0
20,59,48.91,Attitude,Attitude of support person,54,Fremont,2297,One Year,United States,0068-FIGTF,Stayed,0,1,Female,1,DSL,"37.516791, -121.899117",37.516791,-121.899117,0,78.2,0,0,0,Offer C,1,0,0,0,Credit Card,1,46917,1,Q3,0,3,0,California,1,1,1,27,2078.95,0,1320.57,0.0,3399.52,1,1,94539,0
64,19,13.58,Attitude,Attitude of support person,78,Carpinteria,3762,Month-to-Month,United States,9396-ZSFLL,Stayed,0,0,Female,1,DSL,"34.441398, -119.513163",34.441398,-119.513163,0,48.85,1,0,0,Offer C,0,0,0,0,Credit Card,1,17409,0,Q3,0,4,0,California,0,0,0,15,631.4,0,203.7,32.09,803.01,0,1,93013,0
78,12,19.76,Dissatisfaction,Limited range of services,88,Inglewood,5337,Month-to-Month,United States,4598-XLKNJ,Churned,1,1,Female,1,Fiber Optic,"33.936291, -118.332639",33.936291,-118.332639,1,98.5,0,1,1,Offer C,1,0,1,1,Bank Withdrawal,1,27778,0,Q3,1,2,1,California,1,0,1,25,2514.5,0,494.0,13.43,2995.07,0,1,90303,1
55,16,0.0,Dissatisfaction,Limited range of services,33,Fillmore,2372,Month-to-Month,United States,6464-KEXXH,Stayed,0,0,Male,1,Cable,"34.408161, -118.865111",34.408161,-118.865111,0,25.25,0,0,0,Offer C,0,0,1,0,Credit Card,0,16013,0,Q3,0,3,0,California,0,0,0,8,186.3,0,0.0,0.0,186.3,0,1,93015,0
49,0,2.83,Dissatisfaction,Limited range of services,63,Santa Monica,5740,Two Year,United States,5848-FHRFC,Stayed,0,0,Female,0,Cable,"34.005439, -118.477507",34.005439,-118.477507,0,20.05,0,0,0,Offer A,0,0,0,0,Bank Withdrawal,1,26099,0,Q3,0,4,0,California,0,0,0,68,1386.9,0,192.44,0.0,1579.34,0,0,90405,0
49,28,15.15,Dissatisfaction,Limited range of services,44,Mount Hermon,5404,Month-to-Month,United States,0487-RPVUM,Stayed,0,1,Male,1,Fiber Optic,"37.051166, -122.056194",37.051166,-122.056194,1,99.4,1,0,1,Offer A,0,1,0,1,Bank Withdrawal,1,77,1,Q3,1,4,0,California,0,0,1,61,5943.65,0,924.15,0.0,6867.8,0,1,95041,0
49,22,48.89,Dissatisfaction,Lack of self-service on Website,88,San Diego,4248,Month-to-Month,United States,1213-NGCUN,Churned,0,0,Female,1,DSL,"32.805518, -117.169052",32.805518,-117.169052,0,49.65,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,46828,1,Q3,0,2,0,California,0,0,0,6,267.35,0,293.34,0.0,560.69,0,1,92111,1
51,4,45.69,Dissatisfaction,Lack of self-service on Website,68,Sacramento,5900,Month-to-Month,United States,0867-LDTTC,Stayed,0,1,Male,1,Cable,"38.490508, -121.284171",38.490508,-121.284171,0,75.15,0,0,0,Offer E,0,0,0,0,Bank Withdrawal,1,592,1,Q3,0,4,0,California,1,1,1,5,392.65,0,228.45,0.0,621.1,0,1,95830,0
45,3,42.65,Attitude,Attitude of support person,77,Mojave,3796,Month-to-Month,United States,0654-HMSHN,Churned,0,1,Male,1,Fiber Optic,"35.097323, -118.171288",35.097323,-118.171288,1,104.4,1,0,1,Offer D,1,0,0,1,Bank Withdrawal,1,4882,0,Q3,1,2,0,California,1,1,1,21,2157.95,0,895.65,0.0,3053.6,0,1,93501,1
54,0,4.26,Attitude,Attitude of support person,27,Likely,5651,One Year,United States,4323-ELYYB,Stayed,1,0,Male,0,Fiber Optic,"41.266008, -120.490731",41.266008,-120.490731,1,20.0,0,2,7,Offer D,0,0,0,1,Credit Card,1,277,0,Q3,1,3,0,California,0,0,0,13,218.55,0,55.38,0.0,273.93,0,0,96116,0
51,11,33.44,Competitor,Competitor had better devices,68,Long Beach,5216,Month-to-Month,United States,4816-LXZYW,Churned,0,0,Female,1,Fiber Optic,"33.819814, -118.222416",33.819814,-118.222416,0,79.15,1,0,0,Offer D,1,0,1,0,Bank Withdrawal,1,35656,0,Q3,0,1,0,California,0,0,0,23,1676.95,0,769.12,0.0,2446.07,0,1,90810,1
26,0,12.61,Competitor,Competitor had better devices,78,Fort Irwin,5744,One Year,United States,4980-URKXC,Stayed,0,0,Male,0,Fiber Optic,"35.349241, -116.770281",35.349241,-116.770281,1,20.85,0,0,1,Offer D,0,0,0,1,Bank Withdrawal,1,9465,0,Q3,1,4,0,California,0,0,0,36,720.05,0,453.96,0.0,1174.01,1,0,92310,0
37,18,22.64,Competitor,Competitor had better devices,30,Chula Vista,4403,One Year,United States,2925-MXLSX,Stayed,0,1,Female,1,DSL,"32.607964, -117.059459",32.607964,-117.059459,0,68.95,1,0,0,Offer C,1,0,1,0,Credit Card,1,71126,0,Q3,0,5,0,California,0,0,1,30,2038.7,0,679.2,0.0,2717.9,0,1,91911,0
69,4,28.67,Competitor,Competitor had better devices,46,Armona,4320,Two Year,United States,8720-RQSBJ,Joined,0,0,Male,1,DSL,"36.315979, -119.710852",36.315979,-119.710852,0,44.0,0,0,0,Offer E,0,0,0,0,Bank Withdrawal,1,2872,0,Q3,0,4,1,California,0,0,0,1,44.0,0,28.67,0.0,72.67,0,1,93202,0
36,28,30.55,Competitor,Competitor had better devices,66,Sheep Ranch,2003,Month-to-Month,United States,0871-URUWO,Churned,0,1,Male,1,Fiber Optic,"38.244806, -120.417301",38.244806,-120.417301,1,102.25,1,0,1,Offer E,0,0,1,1,Credit Card,1,88,0,Q3,1,1,0,California,1,1,1,13,1359.0,0,397.15,0.0,1756.15,0,1,95250,1
64,17,28.36,Competitor,Competitor had better devices,43,Ramona,4190,Two Year,United States,2927-CVULT,Stayed,1,1,Female,1,Fiber Optic,"33.044541, -116.833922",33.044541,-116.833922,1,104.05,1,1,1,Offer B,1,1,1,1,Bank Withdrawal,1,33104,1,Q3,1,3,0,California,1,1,0,53,5566.4,0,1503.08,0.0,7069.48,0,1,92065,0
35,0,5.42,Competitor,Competitor had better devices,74,Avalon,5761,Month-to-Month,United States,8739-QOTTN,Joined,0,0,Female,0,Fiber Optic,"33.391181, -118.421305",33.391181,-118.421305,1,20.35,0,0,3,Offer E,0,0,0,1,Credit Card,1,3699,0,Q3,1,4,0,California,0,0,0,2,41.85,0,10.84,0.0,52.69,0,0,90704,0
68,3,27.56,Competitor,Competitor had better devices,65,Pomona,5328,One Year,United States,4716-HHKQH,Stayed,0,0,Male,1,Fiber Optic,"34.083086, -117.737997",34.083086,-117.737997,1,107.05,1,0,3,Offer E,1,0,0,1,Bank Withdrawal,1,46626,1,Q3,1,3,1,California,1,0,1,20,2172.05,0,551.2,0.0,2723.25,0,1,91767,0
22,0,22.36,Competitor,Competitor had better devices,52,Canoga Park,5921,Two Year,United States,3173-WSSUE,Stayed,1,0,Female,0,Fiber Optic,"34.224377, -118.632656",34.224377,-118.632656,1,19.7,0,2,5,Offer E,0,0,0,1,Credit Card,1,49242,0,Q3,1,3,0,California,0,0,0,71,1415.85,0,1587.56,0.0,3003.41,1,0,91304,0
24,48,37.76,Competitor,Competitor had better devices,67,Saratoga,4769,Two Year,United States,4159-NAAIX,Stayed,0,0,Female,1,Fiber Optic,"37.257772, -122.051824",37.257772,-122.051824,0,97.45,1,0,0,Offer E,1,0,0,0,Bank Withdrawal,1,30589,0,Q3,0,3,0,California,1,1,1,63,6253.0,0,2378.88,0.0,8631.88,1,1,95070,0
22,0,19.27,Competitor,Competitor had better devices,42,Glendale,5110,One Year,United States,3712-PKXZA,Stayed,0,0,Male,0,Fiber Optic,"34.17051, -118.289463",34.17051,-118.289463,1,20.55,0,0,3,Offer E,0,0,1,1,Credit Card,1,23981,0,Q3,1,4,0,California,0,0,0,61,1252.0,0,1175.47,0.0,2427.47,1,0,91201,0
46,19,12.58,Competitor,Competitor had better devices,89,Berkeley,3600,Month-to-Month,United States,2608-BHKFN,Churned,0,0,Female,1,Fiber Optic,"37.863843, -122.275684",37.863843,-122.275684,0,70.05,0,0,0,Offer E,0,0,1,0,Credit Card,1,19763,0,Q3,0,1,0,California,0,0,0,4,266.9,0,50.32,0.0,317.22,0,1,94703,1
31,75,46.7,Competitor,Competitor had better devices,48,Santa Monica,4387,Two Year,United States,6950-TWMYB,Stayed,1,0,Male,1,Fiber Optic,"34.026334, -118.474222",34.026334,-118.474222,1,79.95,0,8,2,Offer B,1,0,1,1,Bank Withdrawal,1,19975,1,Q3,1,3,0,California,0,0,0,54,4362.05,0,2521.8,0.0,6883.85,0,1,90404,0
59,26,4.03,Competitor,Competitor had better devices,74,Escondido,3749,Month-to-Month,United States,0997-YTLNY,Stayed,1,0,Female,1,Cable,"33.079834, -117.134275",33.079834,-117.134275,0,48.8,0,2,0,Offer D,0,0,0,0,Credit Card,1,17944,1,Q3,0,3,0,California,0,0,0,19,953.65,0,76.57,0.0,1030.22,0,1,92029,0
53,28,41.66,Competitor,Competitor had better devices,75,Redwood City,4219,Month-to-Month,United States,0730-KOAVE,Stayed,0,0,Male,1,Fiber Optic,"37.410567, -122.297152",37.410567,-122.297152,0,94.3,1,0,0,Offer C,1,1,1,0,Credit Card,1,25569,0,Q3,0,3,0,California,1,1,0,30,2679.7,0,1249.8,0.0,3929.5,0,1,94062,0
26,59,3.35,Competitor,Competitor had better devices,40,San Luis Obispo,4910,Month-to-Month,United States,3014-WJKSM,Stayed,0,1,Male,1,Fiber Optic,"35.233745, -120.626442",35.233745,-120.626442,1,75.3,0,0,10,Offer C,0,0,1,1,Credit Card,1,27047,0,Q3,1,4,0,California,0,0,0,29,2263.4,0,97.15,0.0,2360.55,1,1,93401,0
21,52,0.0,Competitor,Competitor had better devices,48,Annapolis,3909,Two Year,United States,6505-OZNPG,Stayed,0,1,Female,1,Cable,"38.731055, -123.316553",38.731055,-123.316553,0,63.4,0,0,0,Offer C,1,1,1,0,Mailed Check,0,747,1,Q3,0,4,0,California,1,1,1,6,348.8,10,0.0,0.0,358.8,1,0,95412,0
51,57,36.71,Competitor,Competitor had better devices,43,Tustin,3973,One Year,United States,9470-RTWDV,Stayed,1,1,Male,1,DSL,"33.738543, -117.785046",33.738543,-117.785046,1,82.0,1,3,2,Offer C,0,0,1,1,Credit Card,1,17494,1,Q3,1,4,0,California,1,1,1,26,2083.1,0,954.46,42.43,2995.13,0,1,92782,0
20,59,24.33,Competitor,Competitor had better devices,47,San Diego,4142,Month-to-Month,United States,1941-HOSAM,Joined,1,0,Male,1,Fiber Optic,"32.72523, -117.171346",32.72523,-117.171346,1,90.1,0,3,1,Offer C,0,0,1,1,Bank Withdrawal,1,27505,0,Q3,1,3,0,California,1,1,1,1,90.1,0,24.33,0.0,114.43,1,1,92101,0
21,51,9.98,Attitude,Attitude of service provider,72,Keene,2570,Month-to-Month,United States,6108-OQZDQ,Churned,0,0,Female,1,Fiber Optic,"35.214982, -118.59049",35.214982,-118.59049,1,97.95,1,0,4,Offer E,1,0,1,1,Bank Withdrawal,1,1436,0,Q3,1,3,0,California,1,1,1,4,384.5,0,39.92,0.0,424.42,1,1,93531,1
63,8,35.0,Attitude,Attitude of service provider,26,Vacaville,4745,One Year,United States,1810-BOHSY,Stayed,0,0,Male,1,Fiber Optic,"38.333133, -121.920151",38.333133,-121.920151,1,96.4,1,0,7,Offer B,1,1,1,1,Credit Card,1,63157,0,Q3,1,3,0,California,1,1,0,51,4911.05,0,1785.0,0.0,6696.05,0,1,95687,0
45,7,0.0,Attitude,Attitude of service provider,36,Redway,5052,One Year,United States,0121-SNYRK,Stayed,0,0,Male,1,DSL,"40.142256, -123.852927",40.142256,-123.852927,0,35.4,0,0,0,Offer B,0,1,1,0,Credit Card,0,1851,1,Q3,0,3,0,California,0,0,0,50,1748.9,0,0.0,0.0,1748.9,0,1,95560,0
19,73,0.0,Attitude,Attitude of service provider,67,Malibu,3445,One Year,United States,8292-FRFZQ,Stayed,0,0,Female,1,DSL,"34.037037, -118.705803",34.037037,-118.705803,0,41.15,0,0,0,Offer C,1,1,0,0,Bank Withdrawal,0,11,1,Q3,0,4,0,California,0,0,0,39,1700.9,0,0.0,0.0,1700.9,1,1,90263,0
47,19,27.25,Attitude,Attitude of service provider,25,Fawnskin,5534,Two Year,United States,1090-ESELR,Stayed,0,0,Male,1,Fiber Optic,"34.274846, -116.937581",34.274846,-116.937581,1,105.5,0,0,8,Offer A,1,1,0,1,Bank Withdrawal,1,414,1,Q3,1,3,0,California,1,1,1,72,7611.55,0,1962.0,0.0,9573.55,0,1,92333,0
64,7,11.58,Attitude,Attitude of service provider,40,Pasadena,5514,Month-to-Month,United States,3030-YDNRM,Stayed,0,0,Male,1,Fiber Optic,"34.159007, -118.087353",34.159007,-118.087353,0,74.85,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,32369,0,Q3,0,4,0,California,0,0,0,8,572.45,0,92.64,0.0,665.09,0,1,91107,0
23,42,0.0,Attitude,Attitude of service provider,25,Auberry,5455,One Year,United States,5640-CAXOA,Stayed,0,0,Female,1,Cable,"36.991762, -119.242874",36.991762,-119.242874,0,40.35,0,0,0,Offer E,0,0,1,0,Credit Card,0,3464,1,Q3,0,4,0,California,1,1,0,30,1187.05,0,0.0,0.0,1187.05,1,1,93602,0
25,59,14.19,Competitor,Competitor made better offer,79,Temecula,2412,Month-to-Month,United States,7665-TOALD,Churned,0,0,Female,1,Fiber Optic,"33.507255, -117.029473",33.507255,-117.029473,0,69.6,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,46171,0,Q3,0,1,0,California,0,1,0,1,69.6,0,14.19,0.0,83.79,1,1,92592,1
73,20,18.38,Attitude,Attitude of service provider,70,Oak View,3561,Month-to-Month,United States,4140-MUHUG,Churned,0,1,Female,1,Fiber Optic,"34.404544, -119.302118",34.404544,-119.302118,0,86.85,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,6503,0,Q3,0,2,1,California,0,0,1,3,220.95,0,55.14,0.0,276.09,0,1,93022,1
63,11,0.0,Attitude,Attitude of service provider,24,Forest Ranch,3090,Month-to-Month,United States,6029-CSMJE,Stayed,0,0,Male,1,Cable,"40.077028, -121.494168",40.077028,-121.494168,0,25.65,0,0,0,Offer E,0,0,1,0,Mailed Check,0,1351,0,Q3,0,3,0,California,0,0,0,17,440.2,0,0.0,0.0,440.2,0,1,95942,0
40,13,0.0,Attitude,Attitude of service provider,61,Etna,4003,One Year,United States,7338-ERIVA,Stayed,0,0,Male,1,DSL,"41.405193, -123.008567",41.405193,-123.008567,0,45.05,0,0,0,Offer C,0,1,0,0,Bank Withdrawal,0,2156,1,Q3,0,3,0,California,0,0,1,39,1790.6,0,0.0,0.0,1790.6,0,1,96027,0
39,0,8.95,Attitude,Attitude of support person,85,Stanton,4931,One Year,United States,0516-VRYBW,Churned,0,0,Female,0,DSL,"33.801869, -117.995068",33.801869,-117.995068,0,20.15,0,0,0,Offer D,0,0,0,0,Bank Withdrawal,1,29694,0,Q3,0,3,0,California,0,0,0,18,390.85,0,161.1,0.0,551.95,0,0,90680,1
37,14,48.38,Competitor,Competitor offered higher download speeds,72,Modesto,3212,Month-to-Month,United States,9897-KXHCM,Churned,0,0,Female,1,Fiber Optic,"37.670526, -120.877572",37.670526,-120.877572,1,80.3,0,0,1,Offer E,0,0,1,1,Bank Withdrawal,1,13343,0,Q3,1,1,0,California,1,1,0,3,250.05,0,145.14,0.0,395.19,0,1,95357,1
70,30,43.45,Dissatisfaction,Limited range of services,68,Moorpark,5056,Month-to-Month,United States,5550-VFRLC,Churned,0,0,Female,1,Fiber Optic,"34.312945, -118.858169",34.312945,-118.858169,0,69.85,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,32984,0,Q3,0,1,1,California,0,0,0,1,69.85,40,43.45,0.0,153.3,0,0,93021,1
57,24,1.27,Dissatisfaction,Limited range of services,58,Springville,6301,Two Year,United States,7501-IWUNG,Stayed,0,1,Female,1,DSL,"36.245926, -118.693138",36.245926,-118.693138,1,73.8,0,0,9,Offer B,0,0,1,1,Bank Withdrawal,1,3546,1,Q3,1,4,0,California,1,1,1,61,4616.05,30,77.47,49.51,4674.01,0,0,93265,0
59,23,49.33,Dissatisfaction,Limited range of services,35,Colton,5544,Month-to-Month,United States,1910-FMXJM,Stayed,0,0,Female,1,Fiber Optic,"34.030915, -117.273201",34.030915,-117.273201,1,80.4,0,0,8,Offer B,0,0,0,1,Bank Withdrawal,1,52202,0,Q3,1,3,0,California,1,1,0,36,2937.65,0,1775.88,0.0,4713.53,0,1,92324,0
75,10,5.31,Competitor,Competitor had better devices,84,Camp Nelson,5604,Month-to-Month,United States,1626-ERCMM,Churned,0,0,Male,1,Fiber Optic,"36.057458, -118.591951",36.057458,-118.591951,1,94.55,1,0,7,Offer B,0,0,1,1,Bank Withdrawal,1,191,0,Q3,1,1,1,California,1,1,1,20,1899.65,0,106.2,0.0,2005.85,0,1,93208,1
50,0,1.36,Competitor,Competitor had better devices,56,Los Angeles,3048,One Year,United States,6061-PQHMK,Stayed,0,0,Female,0,Fiber Optic,"34.048013, -118.293953",34.048013,-118.293953,0,19.9,0,0,0,Offer B,0,0,0,0,Credit Card,1,62784,0,Q3,0,5,0,California,0,0,0,25,527.5,0,34.0,0.0,561.5,0,0,90006,0
41,0,17.12,Competitor,Competitor had better devices,21,Calpine,4747,Two Year,United States,3118-UHVVQ,Stayed,0,0,Female,0,Fiber Optic,"39.672813, -120.456699",39.672813,-120.456699,1,25.8,1,0,8,Offer A,0,0,0,1,Credit Card,1,322,0,Q3,1,4,0,California,0,0,0,68,1911.5,0,1164.16,0.0,3075.66,0,0,96124,0
68,25,39.69,Competitor,Competitor offered more data,92,Victorville,3689,Month-to-Month,United States,4958-XCBDQ,Churned,0,1,Male,1,Fiber Optic,"34.567058, -117.362329",34.567058,-117.362329,0,101.4,1,0,0,Offer C,0,0,1,0,Bank Withdrawal,1,12083,0,Q3,0,3,1,California,1,0,1,35,3496.3,0,1389.15,0.0,4885.45,0,1,92394,1
61,3,8.18,Dissatisfaction,Product dissatisfaction,74,Coronado,4857,One Year,United States,7694-VLBWQ,Churned,0,1,Male,1,Fiber Optic,"32.68674, -117.186612",32.68674,-117.186612,1,104.1,1,0,4,Offer A,1,0,0,1,Bank Withdrawal,1,24093,0,Q3,1,2,0,California,1,1,1,67,7040.85,0,548.06,0.0,7588.91,0,1,92118,1
37,0,26.95,Dissatisfaction,Product dissatisfaction,20,Compton,5849,Two Year,United States,3170-NMYVV,Stayed,0,0,Female,0,Fiber Optic,"33.912246, -118.236773",33.912246,-118.236773,1,20.15,0,0,5,Offer B,0,0,0,1,Bank Withdrawal,1,29825,0,Q3,1,4,0,California,0,0,0,50,930.9,0,1347.5,0.0,2278.4,0,0,90222,0
55,17,0.0,Dissatisfaction,Product dissatisfaction,36,Northridge,4256,One Year,United States,6738-ISCBM,Stayed,0,1,Male,1,Cable,"34.238208, -118.55029",34.238208,-118.55029,0,54.0,0,0,0,Offer B,0,1,1,0,Bank Withdrawal,0,25751,0,Q3,0,3,0,California,1,1,1,44,2440.25,0,0.0,5.47,2434.78,0,1,91324,0
64,8,12.98,Dissatisfaction,Product dissatisfaction,72,Gold Run,4000,One Year,United States,6718-BDGHG,Stayed,0,0,Female,1,DSL,"39.170376, -120.838404",39.170376,-120.838404,1,64.85,1,0,6,Offer B,0,0,1,1,Bank Withdrawal,1,407,1,Q3,1,3,0,California,0,0,1,43,2908.2,0,558.14,0.0,3466.34,0,1,95717,0
