Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,Customer ID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
42,0,31.49,,,77,Soledad,5897,One Year,United States,6248-BSHKG,Stayed,1,0,Male,0,,"36.414216, -121.360597",36.414216,-121.360597,1,20.4,0,3,7,Offer B,0,0,0,1,Credit Card,1,13003,0,Q3,1,3,0,California,0,0,0,61,1226.45,0,1920.89,0.0,3147.34,0,0,93960,0
47,0,4.53,,,46,Burbank,5491,Month-to-Month,United States,1984-GPTEH,Stayed,0,0,Female,0,,"34.169706, -118.323548",34.169706,-118.323548,0,25.15,1,0,0,,0,0,0,0,Bank Withdrawal,1,18539,0,Q3,0,4,0,California,0,0,0,29,702.0,0,131.37,0.0,833.37,0,0,91506,0
33,10,18.72,,,27,Susanville,5984,Month-to-Month,United States,9626-VFRGG,Stayed,1,0,Female,1,Fiber Optic,"40.559177, -120.612113",40.559177,-120.612113,0,88.5,1,2,0,,1,0,1,0,Bank Withdrawal,1,19440,0,Q3,0,3,0,California,0,0,1,41,3645.05,0,767.52,0.0,4412.57,0,1,96130,0
75,24,38.59,,,50,Jackson,4442,Two Year,United States,7924-GJZFI,Stayed,0,0,Female,1,Fiber Optic,"38.336216, -120.76901",38.336216,-120.76901,1,69.3,0,0,7,,0,0,1,1,Bank Withdrawal,1,6202,0,Q3,1,4,1,California,0,0,0,25,1813.1,0,964.75,0.0,2777.85,0,1,95642,0
26,59,41.05,,,48,Santa Maria,5025,Two Year,United States,2521-NPUZR,Stayed,0,1,Male,1,Fiber Optic,"34.95934, -120.490081",34.95934,-120.490081,1,101.0,0,0,9,Offer A,1,1,0,1,Credit Card,1,43684,1,Q3,1,3,0,California,1,1,0,70,7085.5,0,2873.5,0.0,9959.0,1,1,93458,0
35,27,9.74,,,67,San Francisco,4275,Month-to-Month,United States,4029-HPFVY,Joined,0,0,Male,1,Fiber Optic,"37.781304, -122.461522",37.781304,-122.461522,0,70.3,0,0,0,,0,0,1,0,Credit Card,1,38955,0,Q3,0,4,0,California,0,0,0,3,220.4,0,29.22,0.0,249.62,0,1,94118,0
48,22,9.98,,,32,Gualala,4115,Month-to-Month,United States,6377-WHAOX,Stayed,0,1,Female,1,Fiber Optic,"38.848082, -123.50608",38.848082,-123.50608,1,106.15,1,0,5,Offer B,1,0,1,1,Bank Withdrawal,1,1916,0,Q3,1,3,0,California,1,1,1,60,6411.25,0,598.8,0.0,7010.05,0,1,95445,0
62,4,0.0,,,32,Hat Creek,5614,Month-to-Month,United States,3082-VQXNH,Joined,0,0,Male,1,DSL,"40.789799, -121.474529",40.789799,-121.474529,1,29.8,0,0,1,Offer E,1,0,0,1,Credit Card,0,397,0,Q3,1,3,0,California,0,0,0,3,94.4,0,0.0,0.0,94.4,0,1,96040,0
43,23,26.13,,,61,Los Gatos,3280,Month-to-Month,United States,1689-YQBYY,Stayed,1,0,Female,1,Fiber Optic,"37.222842, -121.988727",37.222842,-121.988727,0,76.6,1,1,0,Offer D,0,0,1,0,Bank Withdrawal,1,13290,0,Q3,0,3,0,California,0,0,0,12,893.0,0,313.56,0.0,1206.56,0,1,95030,0
71,3,2.26,Other,Don't know,67,Big Bend,2491,Month-to-Month,United States,2055-PDADH,Churned,0,0,Female,1,Fiber Optic,"41.096569, -121.879082",41.096569,-121.879082,0,70.4,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,265,0,Q3,0,3,1,California,0,0,0,3,204.7,0,6.78,0.0,211.48,0,1,96011,1
54,0,37.67,,,21,Garden Grove,5137,Two Year,United States,4979-HPRFL,Stayed,1,0,Male,0,,"33.786738, -117.982564",33.786738,-117.982564,1,24.15,1,2,1,Offer B,0,0,0,1,Bank Withdrawal,1,31428,0,Q3,1,4,0,California,0,0,0,56,1402.25,0,2109.52,29.41,3482.36,0,0,92841,0
24,48,25.71,,,39,Rancho Palos Verdes,3360,Month-to-Month,United States,0106-GHRQR,Stayed,0,1,Male,1,DSL,"33.753146, -118.367459",33.753146,-118.367459,0,71.4,1,0,0,,1,0,1,0,Bank Withdrawal,1,41263,0,Q3,0,5,0,California,1,1,0,16,1212.1,0,411.36,0.0,1623.46,1,1,90275,0
45,0,23.95,,,52,Stevenson Ranch,2902,Two Year,United States,9938-PRCVK,Stayed,1,0,Female,0,,"34.364153, -118.615583",34.364153,-118.615583,1,19.7,0,1,1,,0,0,0,1,Bank Withdrawal,1,9937,0,Q3,1,3,0,California,0,0,0,41,804.25,0,981.95,0.0,1786.2,0,0,91381,0
68,30,30.23,Competitor,Competitor had better devices,85,Shaver Lake,3067,Month-to-Month,United States,1415-YFWLT,Churned,0,0,Female,1,Fiber Optic,"37.223, -119.001021",37.223,-119.001021,0,89.3,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,642,0,Q3,0,1,1,California,1,0,1,1,89.3,0,30.23,0.0,119.53,0,1,93664,1
73,20,34.24,,,29,Riverside,4001,One Year,United States,5756-OZRIO,Stayed,0,0,Male,1,DSL,"33.9108, -117.398153",33.9108,-117.398153,1,64.05,1,0,9,,1,0,0,1,Bank Withdrawal,1,46550,0,Q3,1,4,1,California,1,1,0,61,3902.6,0,2088.64,0.0,5991.24,0,1,92504,0
47,26,32.74,Price,Long distance charges,91,Quincy,3809,Month-to-Month,United States,4351-QLCSU,Churned,0,0,Female,1,DSL,"39.971228, -121.041166",39.971228,-121.041166,0,55.0,0,0,0,,0,0,1,0,Credit Card,1,6189,0,Q3,0,1,0,California,0,0,1,1,55.0,0,32.74,0.0,87.74,0,1,95971,1
53,10,36.82,,,65,Garden Grove,4017,Two Year,United States,8015-IHCGW,Stayed,1,1,Female,1,Fiber Optic,"33.766476, -117.969795",33.766476,-117.969795,1,115.5,1,1,1,Offer A,1,1,1,1,Bank Withdrawal,1,23481,1,Q3,1,4,0,California,1,1,1,72,8425.15,0,2651.04,42.29,11033.9,0,1,92844,0
37,0,37.4,,,61,Anaheim,2233,One Year,United States,4632-PAOYU,Stayed,1,0,Male,0,,"33.850452, -117.726668",33.850452,-117.726668,1,19.95,0,1,1,Offer D,0,0,0,1,Credit Card,1,19629,0,Q3,1,3,0,California,0,0,0,22,433.5,0,822.8,0.0,1256.3,0,0,92808,0
42,3,18.66,,,74,West Hills,5945,Two Year,United States,9680-NIAUV,Stayed,0,1,Female,1,Fiber Optic,"34.199787, -118.68493",34.199787,-118.68493,1,109.7,1,0,7,Offer A,1,1,0,1,Credit Card,1,23637,0,Q3,1,4,0,California,1,1,1,72,8129.3,0,1343.52,0.0,9472.82,0,1,91307,0
64,0,35.24,,,59,Woody,4517,Month-to-Month,United States,2480-JZOSN,Joined,0,0,Female,0,,"35.710244, -118.881679",35.710244,-118.881679,1,20.65,0,0,8,,0,0,1,1,Credit Card,1,88,0,Q3,1,4,0,California,0,0,0,1,20.65,0,35.24,0.0,55.89,0,0,93287,0
33,7,21.03,,,44,Wilseyville,4423,One Year,United States,6994-ORCWG,Stayed,0,0,Female,1,DSL,"38.392686, -120.415951",38.392686,-120.415951,0,54.25,1,0,0,Offer D,1,0,1,0,Mailed Check,1,435,0,Q3,0,5,0,California,0,0,0,14,773.2,0,294.42,0.0,1067.62,0,1,95257,0
30,0,5.84,,,75,Lakewood,4484,Month-to-Month,United States,5774-XZTQC,Stayed,1,0,Female,0,,"33.841027, -118.078097",33.841027,-118.078097,1,20.45,0,1,3,Offer E,0,0,0,1,Credit Card,1,20890,0,Q3,1,4,0,California,0,0,0,7,150.75,0,40.88,0.0,191.63,0,0,90715,0
60,0,18.14,,,35,Sacramento,4220,One Year,United States,2122-SZZZD,Stayed,0,0,Male,0,,"38.646209, -121.52446",38.646209,-121.52446,0,19.5,0,0,0,,0,0,0,0,Credit Card,1,8403,0,Q3,0,4,0,California,0,0,0,44,835.5,0,798.16,0.0,1633.66,0,0,95834,0
24,76,17.18,,,68,Dunlap,4850,One Year,United States,2040-OBMLJ,Stayed,0,0,Male,1,Fiber Optic,"36.789213, -119.140338",36.789213,-119.140338,0,81.7,1,0,0,,0,0,0,0,Credit Card,1,506,1,Q3,0,5,0,California,0,0,0,31,2548.65,0,532.58,0.0,3081.23,1,1,93621,0
40,23,38.22,,,72,Mission Viejo,5770,Two Year,United States,5494-WOZRZ,Stayed,0,1,Female,1,DSL,"33.60693, -117.644253",33.60693,-117.644253,1,82.0,0,0,0,,0,1,1,1,Credit Card,1,46227,1,Q3,0,3,0,California,1,1,1,71,5999.85,0,2713.62,0.0,8713.47,0,1,92692,0
77,29,36.78,Attitude,Attitude of support person,71,Clearlake,2097,Month-to-Month,United States,6769-DYBQN,Churned,0,0,Male,1,Fiber Optic,"38.965804, -122.631779",38.965804,-122.631779,0,85.0,0,0,0,,0,1,0,0,Bank Withdrawal,1,13485,0,Q3,0,1,1,California,1,1,0,46,3969.4,0,1691.88,0.0,5661.28,0,1,95422,1
76,10,47.34,Attitude,Attitude of support person,69,San Diego,4105,Month-to-Month,United States,0265-EDXBD,Churned,0,0,Male,1,Fiber Optic,"32.85723, -117.209757",32.85723,-117.209774,1,74.9,1,0,2,Offer C,0,0,1,1,Bank Withdrawal,1,34902,0,Q3,1,2,1,California,0,0,0,32,2303.35,0,1514.88,0.0,3818.23,0,1,92122,1
56,0,13.51,,,79,Ahwahnee,2067,Month-to-Month,United States,8749-CLJXC,Joined,0,0,Male,0,,"37.375816, -119.739935",37.375816,-119.739935,0,20.05,0,0,0,,0,0,0,0,Credit Card,1,1968,0,Q3,0,5,0,California,0,0,0,1,20.05,0,13.51,0.0,33.56,0,0,93601,0
33,28,9.21,,,23,La Puente,4616,One Year,United States,7820-ZYGNY,Stayed,0,0,Male,1,Fiber Optic,"34.038983, -117.991372",34.038983,-117.991372,0,90.45,1,0,0,,1,0,0,0,Credit Card,1,30802,0,Q3,0,3,0,California,1,1,0,63,5825.5,100,580.23,0.0,6505.73,0,0,91746,0
80,17,14.49,,,25,Laguna Beach,4184,One Year,United States,4676-MQUEA,Stayed,0,1,Male,1,Fiber Optic,"33.570023, -117.773669",33.570023,-117.773669,1,101.9,1,0,9,,1,1,1,1,Bank Withdrawal,1,25206,0,Q3,1,3,1,California,0,0,1,50,5265.5,0,724.5,0.0,5990.0,0,1,92651,0
62,0,28.28,,,44,Anaheim,2400,Month-to-Month,United States,1423-BMPBQ,Joined,1,0,Female,0,,"33.850452, -117.726668",33.850452,-117.726668,1,19.0,0,1,1,Offer E,0,0,1,1,Credit Card,1,19629,0,Q3,1,4,0,California,0,0,0,1,19.0,0,28.28,0.0,47.28,0,0,92808,0
63,6,13.14,,,31,Rancho Palos Verdes,3999,Month-to-Month,United States,9500-LTVBP,Stayed,0,0,Female,1,Fiber Optic,"33.753146, -118.367459",33.753146,-118.367459,0,80.05,1,0,0,Offer C,0,0,0,0,Credit Card,1,41263,1,Q3,0,5,0,California,0,0,0,35,2835.9,0,459.9,0.0,3295.8,0,1,90275,0
22,59,33.53,Competitor,Competitor made better offer,90,San Diego,5866,One Year,United States,4576-CSAJH,Churned,0,0,Male,1,DSL,"32.898613, -117.202937",32.898613,-117.202937,0,55.15,0,0,0,,1,0,1,0,Credit Card,1,4258,1,Q3,0,3,0,California,0,0,0,22,1193.05,0,737.66,0.0,1930.71,1,1,92121,1
53,11,4.67,Attitude,Attitude of support person,72,Brea,3947,Month-to-Month,United States,6086-ESGRL,Churned,0,0,Female,1,Fiber Optic,"33.930199, -117.862898",33.930199,-117.862898,0,80.15,0,0,0,Offer E,0,0,0,0,Credit Card,1,34055,0,Q3,0,1,0,California,1,1,0,1,80.15,0,4.67,0.0,84.82,0,1,92821,1
31,0,18.81,,,52,Aptos,2810,Month-to-Month,United States,2111-DWYHN,Joined,0,0,Male,0,,"37.013471, -121.877877",37.013471,-121.877877,0,21.1,0,0,0,,0,0,0,0,Credit Card,1,24227,0,Q3,0,5,0,California,0,0,0,1,21.1,0,18.81,0.0,39.91,0,0,95003,0
45,14,9.85,,,65,South Gate,2719,One Year,United States,8952-WCVCD,Stayed,0,1,Female,1,Fiber Optic,"33.944624, -118.192615",33.944624,-118.192615,1,104.45,0,0,2,Offer B,1,1,1,1,Bank Withdrawal,1,96267,0,Q3,1,3,0,California,1,1,1,41,4162.05,0,403.85,0.0,4565.9,0,1,90280,0
79,24,48.02,,,73,Burbank,4828,Month-to-Month,United States,1028-FFNJK,Stayed,0,0,Male,1,Fiber Optic,"34.213049, -118.317651",34.213049,-118.317651,1,101.5,1,0,1,Offer C,0,0,1,1,Bank Withdrawal,1,25882,1,Q3,1,5,1,California,1,0,1,30,2917.65,0,1440.6,0.0,4358.25,0,1,91504,0
77,3,7.92,Other,Moved,65,Nipomo,4113,Month-to-Month,United States,3757-NJYBX,Churned,0,1,Male,1,Fiber Optic,"35.050345, -120.489599",35.050345,-120.489599,1,106.35,1,0,3,,1,0,0,1,Bank Withdrawal,1,15405,0,Q3,1,2,1,California,1,0,1,32,3520.75,0,253.44,0.0,3774.19,0,1,93444,1
62,0,7.67,,,56,Alameda,2610,Two Year,United States,9975-GPKZU,Stayed,1,0,Male,0,,"37.774633, -122.274434",37.774633,-122.274434,1,19.75,0,3,0,,0,0,0,1,Credit Card,1,58555,0,Q3,0,4,0,California,0,0,0,46,856.5,0,352.82,0.0,1209.32,0,0,94501,0
35,14,11.5,,,69,La Mesa,4867,Month-to-Month,United States,2215-ZAFGX,Stayed,0,0,Male,1,Fiber Optic,"32.782501, -117.01611",32.782501,-117.01611,0,85.5,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,24005,0,Q3,0,5,0,California,0,0,1,9,791.7,0,103.5,0.0,895.2,0,1,91942,0
60,5,20.11,,,72,Firebaugh,3613,Month-to-Month,United States,9780-FKVVF,Stayed,0,0,Male,1,DSL,"36.785618, -120.625382",36.785618,-120.625382,0,59.15,0,0,0,Offer E,0,1,1,0,Bank Withdrawal,1,9491,0,Q3,0,3,0,California,1,1,0,6,336.7,0,120.66,0.0,457.36,0,1,93622,0
76,5,43.04,Competitor,Competitor offered more data,67,Hat Creek,5915,Month-to-Month,United States,2302-ANTDP,Churned,0,1,Female,1,Fiber Optic,"40.789799, -121.474529",40.789799,-121.474529,1,117.45,1,0,9,,1,1,0,1,Bank Withdrawal,1,397,1,Q3,1,1,1,California,1,0,1,48,5438.9,0,2065.92,0.0,7504.82,0,1,96040,1
35,11,13.68,Competitor,Competitor had better devices,67,Taft,4469,Month-to-Month,United States,3211-ILJTT,Churned,0,0,Male,1,Fiber Optic,"35.184837, -119.402525",35.184837,-119.402525,1,70.4,0,0,1,,0,0,1,1,Bank Withdrawal,1,14937,0,Q3,1,1,0,California,0,0,0,17,1214.05,0,232.56,0.0,1446.61,0,1,93268,1
23,73,16.77,,,55,Midpines,5108,Month-to-Month,United States,0013-MHZWF,Stayed,1,0,Female,1,Cable,"37.581496, -119.972762",37.581496,-119.972762,0,69.4,0,3,0,Offer E,0,0,1,0,Credit Card,1,433,1,Q3,0,3,0,California,1,1,1,9,571.45,0,150.93,0.0,722.38,1,1,95345,0
60,18,45.25,,,51,Sunnyvale,4219,Two Year,United States,0379-DJQHR,Stayed,0,1,Male,1,DSL,"37.421633, -122.009613",37.421633,-122.009613,1,81.35,0,0,1,,1,1,0,1,Credit Card,1,16985,0,Q3,1,3,0,California,1,1,1,67,5398.6,0,3031.75,0.0,8430.35,0,1,94089,0
23,27,33.93,,,43,Clipper Mills,4995,One Year,United States,2284-VFLKH,Stayed,0,1,Male,1,Fiber Optic,"39.562239, -121.14836",39.562239,-121.14836,1,99.25,0,0,4,Offer B,0,0,1,1,Credit Card,1,282,1,Q3,1,3,0,California,1,1,1,49,4920.8,0,1662.57,0.0,6583.37,1,1,95930,0
25,48,24.01,,,53,Stockton,5015,Month-to-Month,United States,7821-DPRQE,Stayed,0,0,Male,1,Fiber Optic,"38.002125, -121.324979",38.002125,-121.324979,1,107.7,1,0,2,Offer A,1,1,1,1,Bank Withdrawal,1,49965,1,Q3,1,3,0,California,1,1,1,68,7320.9,0,1632.68,0.0,8953.58,1,1,95207,0
21,58,2.12,,,59,Solana Beach,4792,Two Year,United States,9993-LHIEB,Stayed,0,1,Male,1,Cable,"33.001813, -117.263628",33.001813,-117.263628,1,67.85,0,0,5,Offer A,0,1,0,1,Credit Card,1,12173,1,Q3,1,3,0,California,1,1,0,67,4627.65,0,142.04,0.0,4769.69,1,1,92075,0
75,16,36.83,Price,Price too high,87,Sacramento,5556,Month-to-Month,United States,8679-JOEVF,Churned,0,0,Female,1,DSL,"38.646096, -121.442433",38.646096,-121.442433,0,59.4,0,0,0,,0,0,0,0,Bank Withdrawal,1,34894,1,Q3,0,1,1,California,0,0,1,16,1023.9,0,589.28,0.0,1613.18,0,1,95838,1
40,19,8.0,,,37,Lookout,4113,One Year,United States,2703-AMTUL,Stayed,1,0,Male,1,Cable,"41.280478, -121.160249",41.280478,-121.160249,1,53.65,0,1,2,,1,1,0,1,Credit Card,1,386,0,Q3,1,4,0,California,0,0,0,36,1939.35,0,288.0,0.0,2227.35,0,1,96054,0
39,3,44.65,,,49,Los Angeles,4729,Month-to-Month,United States,1702-CCFNJ,Stayed,0,0,Male,1,Cable,"34.102084, -118.451629",34.102084,-118.451629,1,61.35,1,0,3,,1,0,0,1,Bank Withdrawal,1,10470,1,Q3,1,3,0,California,0,0,0,52,3169.55,0,2321.8,0.0,5491.35,0,1,90077,0
29,71,27.34,,,53,Helendale,5510,Month-to-Month,United States,8617-ENBDS,Joined,0,1,Male,1,Fiber Optic,"34.757783, -117.33997",34.757783,-117.33997,0,73.6,0,0,0,,0,0,1,0,Credit Card,1,4948,0,Q3,0,5,0,California,0,0,0,3,232.5,10,82.02,0.0,324.52,1,0,92342,0
33,0,32.34,,,79,Strathmore,3266,Month-to-Month,United States,6490-FGZAT,Stayed,0,0,Male,0,,"36.141319, -119.129075",36.141319,-119.129075,0,20.65,0,0,0,Offer E,0,0,0,0,Credit Card,1,5689,0,Q3,0,5,0,California,0,0,0,6,109.3,0,194.04,0.0,303.34,0,0,93267,0
30,85,31.27,Competitor,Competitor had better devices,76,Tehachapi,5274,Month-to-Month,United States,2519-FAKOD,Churned,0,1,Male,1,Fiber Optic,"35.073777, -118.652112",35.073777,-118.652112,0,99.25,1,0,0,Offer C,0,0,1,0,Bank Withdrawal,1,25805,0,Q3,0,1,0,California,1,1,1,38,3777.15,0,1188.26,0.0,4965.41,0,1,93561,1
71,11,41.97,,,36,Fresno,5711,Two Year,United States,0187-QSXOE,Stayed,0,0,Male,1,Fiber Optic,"36.623632, -119.741322",36.623632,-119.741322,1,89.0,0,0,8,,0,0,1,1,Bank Withdrawal,1,21010,0,Q3,1,4,1,California,1,1,1,7,605.45,0,293.79,0.0,899.24,0,1,93725,0
56,0,15.51,,,53,Los Angeles,2019,Two Year,United States,7644-OMVMY,Stayed,1,0,Male,0,,"34.089953, -118.294824",34.089953,-118.294824,1,19.85,0,1,5,,0,0,0,1,Credit Card,1,41713,0,Q3,1,3,0,California,0,0,0,10,198.5,0,155.1,0.0,353.6,0,0,90029,0
22,48,0.0,,,41,Ballico,4033,Month-to-Month,United States,9638-JIQYA,Joined,0,0,Male,1,DSL,"37.4695, -120.672724",37.4695,-120.672724,0,24.9,0,0,0,,0,0,1,0,Credit Card,0,809,0,Q3,0,3,0,California,0,0,0,2,49.7,10,0.0,0.0,59.7,1,0,95303,0
39,20,8.1,,,51,Esparto,4843,Month-to-Month,United States,5022-JNQEQ,Stayed,1,0,Female,1,Fiber Optic,"38.834469, -122.127193",38.834469,-122.127193,1,75.85,0,1,10,,0,0,1,1,Bank Withdrawal,1,2756,1,Q3,1,5,0,California,0,0,0,9,647.5,0,72.9,0.0,720.4,0,1,95627,0
26,82,2.02,Competitor,Competitor offered more data,75,Armona,3573,Month-to-Month,United States,0195-IESCP,Churned,0,0,Male,1,Fiber Optic,"36.315979, -119.710852",36.315979,-119.710852,1,85.25,1,0,1,Offer D,0,0,1,1,Bank Withdrawal,1,2872,0,Q3,1,3,0,California,1,1,0,10,855.3,100,20.2,0.0,975.5,1,0,93202,1
21,52,33.25,Other,Moved,76,South Dos Palos,4111,One Year,United States,3104-OWCGK,Churned,0,1,Male,1,Fiber Optic,"36.959731, -120.653519",36.959731,-120.653519,1,90.95,0,0,1,Offer B,1,0,0,1,Bank Withdrawal,1,343,0,Q3,1,3,0,California,0,1,1,60,5453.4,0,1995.0,0.0,7448.4,1,1,93665,1
75,24,0.0,,,47,Weldon,3162,Two Year,United States,9796-MVYXX,Stayed,0,1,Female,1,DSL,"35.55647, -118.244914",35.55647,-118.244914,0,39.7,0,0,0,Offer D,0,1,0,0,Credit Card,0,1935,1,Q3,0,4,1,California,0,0,0,14,692.35,0,0.0,0.0,692.35,0,1,93283,0
46,27,0.0,,,37,Rocklin,5119,Two Year,United States,3911-RSNHI,Stayed,0,1,Female,1,DSL,"38.823278, -121.281856",38.823278,-121.281856,1,61.4,0,0,2,Offer A,1,0,1,1,Credit Card,0,15494,1,Q3,1,4,0,California,1,1,1,71,4310.35,0,0.0,0.0,4310.35,0,1,95765,0
23,73,25.46,,,68,Bieber,5027,One Year,United States,4753-PADAS,Stayed,0,1,Female,1,Fiber Optic,"41.083464, -121.107929",41.083464,-121.107929,1,105.7,1,0,2,Offer A,1,0,1,1,Bank Withdrawal,1,595,0,Q3,1,4,0,California,1,1,1,67,6816.95,0,1705.82,0.0,8522.77,1,1,96009,0
61,7,0.0,,,24,Pacoima,5473,Month-to-Month,United States,1335-NTIUC,Stayed,0,0,Male,1,DSL,"34.255442, -118.421314",34.255442,-118.421314,0,24.95,0,0,0,,0,0,1,0,Bank Withdrawal,0,97318,0,Q3,0,5,0,California,0,0,0,9,190.25,0,0.0,0.0,190.25,0,1,91331,0
57,11,5.76,Dissatisfaction,Product dissatisfaction,90,Lotus,4982,Two Year,United States,7317-GGVPB,Churned,0,1,Male,1,Fiber Optic,"38.815515, -120.916997",38.815515,-120.916997,1,108.6,1,0,1,Offer A,1,0,1,1,Credit Card,1,485,1,Q3,1,1,0,California,1,1,1,71,7690.9,20,408.96,0.0,8119.86,0,0,95651,1
62,75,17.29,,,64,Samoa,5434,One Year,United States,0327-WFZSY,Stayed,1,1,Male,1,Fiber Optic,"40.809636, -124.189977",40.809636,-124.189977,1,100.0,1,3,9,Offer C,0,0,0,1,Bank Withdrawal,1,395,0,Q3,1,3,0,California,1,1,1,39,3835.55,0,674.31,0.0,4509.86,0,1,95564,0
50,0,14.91,,,20,Capitola,3398,Two Year,United States,0301-KOBTQ,Stayed,0,0,Male,0,,"36.977025, -121.952864",36.977025,-121.952864,0,20.05,0,0,0,,0,0,1,0,Bank Withdrawal,1,9673,0,Q3,0,5,0,California,0,0,0,32,614.45,0,477.12,9.73,1081.84,0,0,95010,0
41,30,49.35,,,20,Los Angeles,5709,Two Year,United States,0727-BNRLG,Stayed,0,1,Male,1,Fiber Optic,"34.037251, -118.423573",34.037251,-118.423573,0,97.65,1,0,0,Offer A,1,0,1,0,Credit Card,1,24505,1,Q3,0,3,0,California,0,0,1,69,6743.55,0,3405.15,0.0,10148.7,0,1,90064,0
49,0,45.75,,,61,San Jose,5940,Two Year,United States,4825-FUREZ,Stayed,0,0,Male,0,,"37.339533, -121.777179",37.339533,-121.777179,1,20.25,0,0,10,,0,0,0,1,Bank Withdrawal,1,44103,0,Q3,1,5,0,California,0,0,0,42,835.5,0,1921.5,0.0,2757.0,0,0,95148,0
45,13,21.58,,,46,Fresno,6177,Two Year,United States,2649-HWLYB,Stayed,0,1,Male,1,DSL,"36.751489, -119.68072",36.751489,-119.68072,1,76.15,1,0,2,Offer B,0,1,0,1,Bank Withdrawal,1,54701,1,Q3,1,4,0,California,1,1,0,65,4929.55,0,1402.7,0.0,6332.25,0,1,93727,0
51,30,14.63,,,26,Ventura,4511,Two Year,United States,7176-WRTNX,Stayed,0,1,Male,1,Fiber Optic,"34.278697, -119.167798",34.278697,-119.167798,0,114.95,1,0,0,Offer A,1,1,1,0,Bank Withdrawal,1,27381,1,Q3,0,3,0,California,1,1,1,70,7711.25,0,1024.1,0.0,8735.35,0,1,93004,0
48,0,49.58,,,20,Los Angeles,6061,One Year,United States,0048-PIHNL,Stayed,0,0,Female,0,,"34.001617, -118.222274",34.001617,-118.222274,1,20.45,0,0,5,Offer B,0,0,0,1,Bank Withdrawal,1,3642,0,Q3,1,3,0,California,0,0,0,49,900.9,0,2429.42,0.0,3330.32,0,0,90058,0
57,19,11.54,Competitor,Competitor had better devices,84,Julian,5124,Month-to-Month,United States,7693-LCKZL,Churned,1,0,Male,1,Fiber Optic,"32.980678, -116.262854",32.980678,-116.262854,1,80.15,1,1,1,,1,0,1,1,Bank Withdrawal,1,3577,0,Q3,1,1,0,California,0,0,0,5,385.0,0,57.7,0.0,442.7,0,1,92036,1
55,0,3.07,,,60,Glendale,3274,Month-to-Month,United States,1760-CAZHT,Stayed,1,0,Male,0,,"34.167926, -118.267539",34.167926,-118.267539,0,20.8,0,3,0,,0,0,0,0,Credit Card,1,21990,0,Q3,0,5,0,California,0,0,0,25,460.2,0,76.75,21.81,515.14,0,0,91202,0
75,11,41.9,Dissatisfaction,Product dissatisfaction,91,San Francisco,3501,Month-to-Month,United States,7074-IEVOJ,Churned,0,0,Female,1,Fiber Optic,"37.820894, -122.369725",37.820894,-122.369725,0,79.4,1,0,0,,1,0,1,0,Bank Withdrawal,1,1458,0,Q3,0,1,1,California,0,0,0,3,205.05,0,125.7,0.0,330.75,0,1,94130,1
29,0,17.88,,,39,Oregon House,5247,One Year,United States,4893-GYUJU,Stayed,0,0,Female,0,,"39.342587, -121.249833",39.342587,-121.249833,0,19.35,0,0,0,,0,0,1,0,Mailed Check,1,1519,0,Q3,0,3,0,California,0,0,0,50,1033.0,0,894.0,29.5,1897.5,1,0,95962,0
36,25,23.24,Competitor,Competitor had better devices,96,Rancho Cucamonga,4793,Month-to-Month,United States,2685-SREOM,Churned,0,1,Female,1,Fiber Optic,"34.10097, -117.57882",34.10097,-117.57882,1,89.1,1,0,1,,0,0,1,1,Bank Withdrawal,1,51970,0,Q3,1,1,0,California,1,1,0,25,2368.4,0,581.0,0.0,2949.4,0,1,91730,1
26,30,45.93,,,26,Pacifica,4495,Two Year,United States,9958-MEKUC,Stayed,1,1,Male,1,Fiber Optic,"37.573633, -122.455167",37.573633,-122.455167,1,103.95,1,2,1,Offer A,1,1,0,1,Credit Card,1,38885,1,Q3,1,3,0,California,1,1,0,72,7517.7,0,3306.96,0.0,10824.66,1,1,94044,0
38,23,49.04,,,45,San Mateo,4292,Month-to-Month,United States,2709-UQGNP,Stayed,0,0,Male,1,Cable,"37.590421, -122.306467",37.590421,-122.306467,0,51.65,0,0,0,,0,1,1,0,Credit Card,1,32488,0,Q3,0,4,0,California,0,0,0,10,524.5,0,490.4,0.0,1014.9,0,1,94401,0
62,0,23.17,,,68,Oakland,5878,Two Year,United States,2675-IJRGJ,Stayed,0,0,Male,0,,"37.750553, -122.197175",37.750553,-122.197175,0,19.65,0,0,0,,0,0,0,0,Bank Withdrawal,1,30751,0,Q3,0,3,0,California,0,0,0,53,978.0,0,1228.01,0.0,2206.01,0,0,94621,0
