customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST4602,Male,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,82.31,4856.29,Yes
CUST4603,Female,0,Yes,No,2,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card,72.98,145.96,Yes
CUST4604,Female,1,Yes,Yes,62,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,92.2,5716.4,Yes
CUST4605,Female,0,Yes,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,72.5,3552.5,No
CUST4606,Male,1,Yes,No,20,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,112.23,2244.6,Yes
CUST4607,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,114.35,3316.15,Yes
CUST4608,Female,1,No,Yes,17,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,92.67,1575.39,Yes
CUST4609,Male,1,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,111.18,2445.96,Yes
CUST4610,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,112.32,673.92,Yes
CUST4611,Female,0,No,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,46.2,2864.4,No
CUST4612,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,119.39,3701.09,No
CUST4613,Male,0,Yes,Yes,62,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.74,2897.88,Yes
CUST4614,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer,21.85,262.2,Yes
CUST4615,Male,0,Yes,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,116.22,1394.64,Yes
CUST4616,Female,1,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.37,2669.31,No
CUST4617,Male,1,No,No,16,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.41,1254.56,Yes
CUST4618,Male,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,117.07,2926.75,Yes
CUST4619,Male,1,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,24.95,548.9,Yes
CUST4620,Male,1,No,No,18,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,46.93,844.74,No
CUST4621,Male,1,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,80.88,3639.6,Yes
CUST4622,Male,1,Yes,No,68,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,96.26,6545.68,Yes
CUST4623,Male,0,No,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,100.74,1208.88,No
CUST4624,Male,1,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,108.38,5310.62,No
CUST4625,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.84,1215.72,Yes
CUST4626,Male,1,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,57.0,3591.0,No
CUST4627,Female,1,No,No,18,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,91.43,1645.74,Yes
CUST4628,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,91.53,4942.62,Yes
CUST4629,Male,1,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,50.81,1371.87,Yes
CUST4630,Male,0,No,No,25,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,50.42,1260.5,Yes
CUST4631,Male,1,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,52.06,1770.04,Yes
CUST4632,Female,0,No,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,109.21,6552.6,Yes
CUST4633,Male,1,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,110.95,5991.3,No
CUST4634,Male,0,Yes,Yes,5,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,21.48,107.4,Yes
CUST4635,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,52.5,1890.0,No
CUST4636,Female,1,No,No,54,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,59.2,3196.8,No
CUST4637,Male,1,No,No,36,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,118.24,4256.64,Yes
CUST4638,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card,114.42,7894.98,Yes
CUST4639,Female,1,No,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,82.83,3230.37,Yes
CUST4640,Female,0,No,No,70,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,24.58,1720.6,Yes
CUST4641,Male,1,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,39.12,156.48,No
CUST4642,Male,0,Yes,Yes,65,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,63.42,4122.3,Yes
CUST4643,Male,1,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card,115.9,4636.0,Yes
CUST4644,Female,0,No,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,29.47,1090.39,No
CUST4645,Male,1,Yes,No,67,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,99.14,6642.38,Yes
CUST4646,Female,0,Yes,No,31,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,39.12,1212.72,Yes
CUST4647,Male,0,No,No,47,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,70.79,3327.13,Yes
CUST4648,Male,1,Yes,Yes,27,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,96.7,2610.9,No
CUST4649,Female,1,No,Yes,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,89.25,4551.75,Yes
CUST4650,Male,0,No,No,20,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card,97.57,1951.4,No
CUST4651,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,101.36,1317.68,Yes
CUST4652,Female,0,No,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,50.57,3185.91,Yes
CUST4653,Male,0,Yes,Yes,44,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card,56.4,2481.6,No
CUST4654,Female,1,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,101.57,2437.68,Yes
CUST4655,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,23.86,71.58,Yes
CUST4656,Male,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,71.45,714.5,Yes
CUST4657,Female,0,Yes,Yes,65,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,112.04,7282.6,No
CUST4658,Male,1,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,108.5,5316.5,No
CUST4659,Female,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.43,5824.94,Yes
CUST4660,Male,1,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,22.15,44.3,Yes
CUST4661,Male,1,Yes,No,66,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,108.77,7178.82,No
CUST4662,Male,1,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,111.17,3446.27,Yes
CUST4663,Male,1,No,Yes,68,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer,86.37,5873.16,No
CUST4664,Male,1,Yes,No,37,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card,49.89,1845.93,Yes
CUST4665,Female,1,Yes,Yes,24,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,68.99,1655.76,No
CUST4666,Female,1,No,No,44,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer,96.26,4235.44,Yes
CUST4667,Female,0,No,Yes,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,101.3,4153.3,No
CUST4668,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,54.33,2770.83,Yes
CUST4669,Female,1,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,52.61,2209.62,Yes
CUST4670,Female,0,No,Yes,40,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,93.62,3744.8,No
CUST4671,Male,0,No,Yes,48,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,88.64,4254.72,No
CUST4672,Male,1,No,Yes,4,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,71.32,285.28,Yes
CUST4673,Female,0,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,62.03,3721.8,Yes
CUST4674,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,85.72,3343.08,No
CUST4675,Male,0,Yes,No,5,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card,23.24,116.2,Yes
CUST4676,Male,1,No,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.57,165.42,Yes
CUST4677,Male,1,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card,77.31,1082.34,Yes
CUST4678,Female,0,No,Yes,70,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,41.03,2872.1,No
CUST4679,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,97.48,1169.76,No
CUST4680,Female,1,No,No,62,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,97.24,6028.88,No
CUST4681,Male,1,Yes,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,91.0,2457.0,No
CUST4682,Male,1,No,Yes,54,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,110.36,5959.44,No
CUST4683,Female,0,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,34.08,408.96,Yes
CUST4684,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.92,367.36,Yes
CUST4685,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,45.23,723.68,Yes
CUST4686,Male,0,Yes,No,52,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,98.24,5108.48,No
CUST4687,Male,1,Yes,No,26,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card,72.13,1875.38,Yes
CUST4688,Male,1,Yes,No,8,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer,45.27,362.16,No
CUST4689,Female,1,No,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,33.64,1513.8,Yes
CUST4690,Male,1,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card,109.3,2076.7,Yes
CUST4691,Male,0,Yes,No,17,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,89.21,1516.57,Yes
CUST4692,Male,1,No,Yes,65,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,72.85,4735.25,No
CUST4693,Female,1,Yes,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,116.55,3379.95,No
CUST4694,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card,104.96,1469.44,Yes
CUST4695,Male,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,37.81,642.77,No
CUST4696,Male,1,No,No,13,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,70.81,920.53,No
CUST4697,Male,0,Yes,Yes,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,68.61,4322.43,Yes
CUST4698,Female,1,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,104.43,3446.19,No
CUST4699,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.91,1012.39,No
CUST4700,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card,65.18,2411.66,Yes
CUST4701,Male,1,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,83.65,3847.9,No
CUST4702,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,114.53,2748.72,Yes
CUST4703,Male,1,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,109.93,1539.02,Yes
CUST4704,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,73.38,366.9,No
CUST4705,Male,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,80.67,4275.51,Yes
CUST4706,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,105.24,3157.2,Yes
CUST4707,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,94.44,5666.4,Yes
CUST4708,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card,107.93,3022.04,No
CUST4709,Female,1,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,109.59,2849.34,Yes
CUST4710,Male,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,103.26,1858.68,Yes
CUST4711,Male,1,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.94,753.84,No
CUST4712,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,51.09,408.72,Yes
CUST4713,Male,1,No,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,60.35,1086.3,Yes
CUST4714,Female,0,Yes,No,58,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer,87.79,5091.82,No
CUST4715,Male,1,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,50.69,1622.08,Yes
CUST4716,Female,1,No,Yes,49,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,52.36,2565.64,No
CUST4717,Female,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,60.02,2880.96,Yes
CUST4718,Female,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card,115.53,8202.63,No
CUST4719,Female,0,Yes,No,65,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,63.72,4141.8,Yes
CUST4720,Male,1,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.07,1124.31,No
CUST4721,Male,1,No,Yes,50,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card,20.64,1032.0,No
CUST4722,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,43.66,174.64,No
CUST4723,Female,0,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,113.88,4099.68,Yes
CUST4724,Male,1,No,Yes,28,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,115.5,3234.0,No
CUST4725,Male,1,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,72.9,218.7,No
CUST4726,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,84.64,507.84,Yes
CUST4727,Male,1,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,99.59,4481.55,Yes
CUST4728,Male,0,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.59,588.57,No
